------------------------------------------------------------
Server listening on UDP port 23953
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.7 port 23953 connected with 10.0.0.10 port 40992
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 617.0000-618.0000 sec  60.3 KBytes   494 Kbits/sec   3.400 ms 0/42 (0%)
[  1] 618.0000-619.0000 sec  56.0 KBytes   459 Kbits/sec   4.002 ms 0/39 (0%)
[  1] 618.0000-619.0000 sec  1 datagrams received out-of-order
[  1] 619.0000-620.0000 sec  56.0 KBytes   459 Kbits/sec   3.051 ms 0/39 (0%)
[  1] 620.0000-621.0000 sec  50.2 KBytes   412 Kbits/sec   3.403 ms 0/35 (0%)
[  1] 621.0000-622.0000 sec  50.2 KBytes   412 Kbits/sec   2.855 ms 0/35 (0%)
[  1] 622.0000-623.0000 sec  58.9 KBytes   482 Kbits/sec   3.751 ms 0/41 (0%)
[  1] 622.0000-623.0000 sec  1 datagrams received out-of-order
[  1] 623.0000-624.0000 sec  61.7 KBytes   506 Kbits/sec   2.973 ms 0/43 (0%)
[  1] 624.0000-625.0000 sec  58.9 KBytes   482 Kbits/sec   2.530 ms 0/41 (0%)
[  1] 625.0000-626.0000 sec  53.1 KBytes   435 Kbits/sec   2.894 ms 0/37 (0%)
[  1] 626.0000-627.0000 sec  56.0 KBytes   459 Kbits/sec   3.728 ms 0/39 (0%)
[  1] 627.0000-628.0000 sec  58.9 KBytes   482 Kbits/sec   3.847 ms 0/41 (0%)
[  1] 628.0000-629.0000 sec  57.4 KBytes   470 Kbits/sec   5.815 ms 0/40 (0%)
[  1] 629.0000-630.0000 sec  57.4 KBytes   470 Kbits/sec   3.249 ms 0/40 (0%)
[  1] 630.0000-631.0000 sec  48.8 KBytes   400 Kbits/sec  11.345 ms 0/34 (0%)
[  1] 630.0000-631.0000 sec  1 datagrams received out-of-order
[  1] 631.0000-632.0000 sec  51.7 KBytes   423 Kbits/sec   3.510 ms 0/36 (0%)
[  1] 632.0000-633.0000 sec  56.0 KBytes   459 Kbits/sec   4.693 ms 0/39 (0%)
[  1] 633.0000-634.0000 sec  60.3 KBytes   494 Kbits/sec   2.732 ms 0/42 (0%)
[  1] 634.0000-635.0000 sec  51.7 KBytes   423 Kbits/sec   3.795 ms 0/36 (0%)
[  1] 635.0000-636.0000 sec  56.0 KBytes   459 Kbits/sec   4.353 ms 0/39 (0%)
[  1] 636.0000-637.0000 sec  54.6 KBytes   447 Kbits/sec   8.321 ms 0/38 (0%)
[  1] 637.0000-638.0000 sec  57.4 KBytes   470 Kbits/sec   3.943 ms 0/40 (0%)
[  1] 638.0000-639.0000 sec  43.1 KBytes   353 Kbits/sec   9.466 ms 0/30 (0%)
[  1] 639.0000-640.0000 sec  51.7 KBytes   423 Kbits/sec   3.894 ms 0/36 (0%)
[  1] 640.0000-641.0000 sec  48.8 KBytes   400 Kbits/sec   6.023 ms 0/34 (0%)
[  1] 641.0000-642.0000 sec  47.4 KBytes   388 Kbits/sec   3.973 ms 0/33 (0%)
[  1] 641.0000-642.0000 sec  1 datagrams received out-of-order
[  1] 642.0000-643.0000 sec  51.7 KBytes   423 Kbits/sec   2.471 ms 0/36 (0%)
[  1] 643.0000-644.0000 sec  56.0 KBytes   459 Kbits/sec   2.420 ms 0/39 (0%)
[  1] 644.0000-645.0000 sec  53.1 KBytes   435 Kbits/sec   4.636 ms 0/37 (0%)
[  1] 644.0000-645.0000 sec  1 datagrams received out-of-order
[  1] 645.0000-646.0000 sec  54.6 KBytes   447 Kbits/sec   2.507 ms 0/38 (0%)
[  1] 646.0000-647.0000 sec  53.1 KBytes   435 Kbits/sec   2.348 ms 0/37 (0%)
[  1] 647.0000-648.0000 sec  57.4 KBytes   470 Kbits/sec   3.965 ms 0/40 (0%)
[  1] 648.0000-649.0000 sec  63.2 KBytes   517 Kbits/sec   3.969 ms 0/44 (0%)
[  1] 649.0000-650.0000 sec  57.4 KBytes   470 Kbits/sec   3.394 ms 0/40 (0%)
[  1] 650.0000-651.0000 sec  47.4 KBytes   388 Kbits/sec   8.883 ms 0/33 (0%)
[  1] 651.0000-652.0000 sec  58.9 KBytes   482 Kbits/sec   3.727 ms 0/41 (0%)
[  1] 652.0000-653.0000 sec  61.7 KBytes   506 Kbits/sec   3.165 ms 0/43 (0%)
[  1] 653.0000-654.0000 sec  54.6 KBytes   447 Kbits/sec   4.101 ms 0/38 (0%)
[  1] 654.0000-655.0000 sec  54.6 KBytes   447 Kbits/sec   3.516 ms 0/38 (0%)
[  1] 655.0000-656.0000 sec  54.6 KBytes   447 Kbits/sec  11.224 ms 0/38 (0%)
[  1] 655.0000-656.0000 sec  1 datagrams received out-of-order
[  1] 656.0000-657.0000 sec  54.6 KBytes   447 Kbits/sec   7.381 ms 0/38 (0%)
[  1] 656.0000-657.0000 sec  1 datagrams received out-of-order
[  1] 657.0000-658.0000 sec  61.7 KBytes   506 Kbits/sec   3.074 ms 0/43 (0%)
[  1] 658.0000-659.0000 sec  60.3 KBytes   494 Kbits/sec   2.420 ms 0/42 (0%)
[  1] 659.0000-660.0000 sec  57.4 KBytes   470 Kbits/sec   5.904 ms 0/40 (0%)
[  1] 659.0000-660.0000 sec  1 datagrams received out-of-order
[  1] 660.0000-661.0000 sec  56.0 KBytes   459 Kbits/sec   3.265 ms 0/39 (0%)
[  1] 661.0000-662.0000 sec  50.2 KBytes   412 Kbits/sec   9.441 ms 0/35 (0%)
[  1] 661.0000-662.0000 sec  1 datagrams received out-of-order
[  1] 662.0000-663.0000 sec  61.7 KBytes   506 Kbits/sec   4.563 ms 0/43 (0%)
[  1] 663.0000-664.0000 sec  58.9 KBytes   482 Kbits/sec   2.825 ms 0/41 (0%)
[  1] 664.0000-665.0000 sec  61.7 KBytes   506 Kbits/sec   2.614 ms 0/43 (0%)
[  1] 665.0000-666.0000 sec  53.1 KBytes   435 Kbits/sec   4.994 ms 0/37 (0%)
[  1] 665.0000-666.0000 sec  1 datagrams received out-of-order
[  1] 666.0000-667.0000 sec  56.0 KBytes   459 Kbits/sec   5.109 ms 0/39 (0%)
[  1] 666.0000-667.0000 sec  2 datagrams received out-of-order
[  1] 667.0000-668.0000 sec  61.7 KBytes   506 Kbits/sec   2.274 ms 0/43 (0%)
[  1] 668.0000-669.0000 sec  57.4 KBytes   470 Kbits/sec   2.149 ms 0/40 (0%)
[  1] 669.0000-670.0000 sec  51.7 KBytes   423 Kbits/sec   3.827 ms 0/36 (0%)
[  1] 670.0000-671.0000 sec  57.4 KBytes   470 Kbits/sec   3.062 ms 0/40 (0%)
[  1] 671.0000-672.0000 sec  56.0 KBytes   459 Kbits/sec   6.432 ms 0/39 (0%)
[  1] 671.0000-672.0000 sec  1 datagrams received out-of-order
[  1] 672.0000-673.0000 sec  60.3 KBytes   494 Kbits/sec   3.769 ms 0/42 (0%)
[  1] 673.0000-674.0000 sec  54.6 KBytes   447 Kbits/sec   3.409 ms 0/38 (0%)
[  1] 674.0000-675.0000 sec  53.1 KBytes   435 Kbits/sec   2.601 ms 0/37 (0%)
[  1] 675.0000-676.0000 sec  56.0 KBytes   459 Kbits/sec   4.074 ms 0/39 (0%)
[  1] 676.0000-677.0000 sec  48.8 KBytes   400 Kbits/sec   8.694 ms 0/34 (0%)
[  1] 676.0000-677.0000 sec  1 datagrams received out-of-order
[  1] 677.0000-678.0000 sec  56.0 KBytes   459 Kbits/sec   3.144 ms 0/39 (0%)
[  1] 678.0000-679.0000 sec  51.7 KBytes   423 Kbits/sec   2.238 ms 0/36 (0%)
[  1] 679.0000-680.0000 sec  54.6 KBytes   447 Kbits/sec   2.882 ms 0/38 (0%)
[  1] 680.0000-681.0000 sec  48.8 KBytes   400 Kbits/sec   8.808 ms 0/34 (0%)
[  1] 681.0000-682.0000 sec  51.7 KBytes   423 Kbits/sec   5.433 ms 1/37 (2.7%)
[  1] 682.0000-683.0000 sec  44.5 KBytes   365 Kbits/sec   8.359 ms 0/30 (0%)
[  1] 682.0000-683.0000 sec  2 datagrams received out-of-order
[  1] 683.0000-684.0000 sec  63.2 KBytes   517 Kbits/sec   2.822 ms 0/44 (0%)
[  1] 684.0000-685.0000 sec  60.3 KBytes   494 Kbits/sec   3.985 ms 0/42 (0%)
[  1] 685.0000-686.0000 sec  54.6 KBytes   447 Kbits/sec   3.541 ms 0/38 (0%)
[  1] 686.0000-687.0000 sec  53.1 KBytes   435 Kbits/sec   4.121 ms 0/37 (0%)
[  1] 687.0000-688.0000 sec  57.4 KBytes   470 Kbits/sec   4.410 ms 0/40 (0%)
[  1] 688.0000-689.0000 sec  54.6 KBytes   447 Kbits/sec   3.957 ms 0/38 (0%)
[  1] 689.0000-690.0000 sec  57.4 KBytes   470 Kbits/sec   2.785 ms 0/40 (0%)
[  1] 690.0000-691.0000 sec  51.7 KBytes   423 Kbits/sec   4.017 ms 0/36 (0%)
[  1] 690.0000-691.0000 sec  1 datagrams received out-of-order
[  1] 691.0000-692.0000 sec  48.8 KBytes   400 Kbits/sec  10.671 ms 0/34 (0%)
[  1] 691.0000-692.0000 sec  2 datagrams received out-of-order
[  1] 692.0000-693.0000 sec  58.9 KBytes   482 Kbits/sec   6.167 ms 0/41 (0%)
[  1] 693.0000-694.0000 sec  60.3 KBytes   494 Kbits/sec   3.819 ms 0/42 (0%)
[  1] 694.0000-695.0000 sec  58.9 KBytes   482 Kbits/sec   3.249 ms 0/41 (0%)
[  1] 695.0000-696.0000 sec  53.1 KBytes   435 Kbits/sec   2.936 ms 0/37 (0%)
[  1] 696.0000-697.0000 sec  43.1 KBytes   353 Kbits/sec   4.874 ms 0/30 (0%)
[  1] 697.0000-698.0000 sec  53.1 KBytes   435 Kbits/sec   4.732 ms 0/37 (0%)
[  1] 698.0000-699.0000 sec  61.7 KBytes   506 Kbits/sec   3.239 ms 0/43 (0%)
[  1] 699.0000-700.0000 sec  57.4 KBytes   470 Kbits/sec   3.248 ms 0/40 (0%)
[  1] 700.0000-701.0000 sec  51.7 KBytes   423 Kbits/sec   9.000 ms 0/36 (0%)
[  1] 700.0000-701.0000 sec  1 datagrams received out-of-order
[  1] 701.0000-702.0000 sec  54.6 KBytes   447 Kbits/sec   2.947 ms 0/38 (0%)
[  1] 702.0000-703.0000 sec  56.0 KBytes   459 Kbits/sec   6.134 ms 0/39 (0%)
[  1] 702.0000-703.0000 sec  1 datagrams received out-of-order
[  1] 703.0000-704.0000 sec  54.6 KBytes   447 Kbits/sec   2.986 ms 0/38 (0%)
[  1] 704.0000-705.0000 sec  56.0 KBytes   459 Kbits/sec   3.534 ms 0/39 (0%)
[  1] 705.0000-706.0000 sec  56.0 KBytes   459 Kbits/sec   3.363 ms 0/39 (0%)
[  1] 706.0000-707.0000 sec  43.1 KBytes   353 Kbits/sec   8.369 ms 0/30 (0%)
[  1] 707.0000-708.0000 sec  60.3 KBytes   494 Kbits/sec   3.360 ms 0/42 (0%)
[  1] 708.0000-709.0000 sec  58.9 KBytes   482 Kbits/sec   3.676 ms 0/41 (0%)
[  1] 709.0000-710.0000 sec  54.6 KBytes   447 Kbits/sec   5.304 ms 0/38 (0%)
[  1] 710.0000-711.0000 sec  54.6 KBytes   447 Kbits/sec   4.051 ms 0/38 (0%)
[  1] 711.0000-712.0000 sec  51.7 KBytes   423 Kbits/sec   7.983 ms 0/36 (0%)
[  1] 711.0000-712.0000 sec  1 datagrams received out-of-order
[  1] 712.0000-713.0000 sec  60.3 KBytes   494 Kbits/sec   3.624 ms 0/42 (0%)
[  1] 713.0000-714.0000 sec  58.9 KBytes   482 Kbits/sec   4.030 ms 0/41 (0%)
[  1] 714.0000-715.0000 sec  61.7 KBytes   506 Kbits/sec   2.545 ms 0/43 (0%)
[  1] 715.0000-716.0000 sec  48.8 KBytes   400 Kbits/sec  12.996 ms 0/34 (0%)
[  1] 715.0000-716.0000 sec  2 datagrams received out-of-order
[  1] 716.0000-717.0000 sec  51.7 KBytes   423 Kbits/sec  11.977 ms 0/36 (0%)
[  1] 716.0000-717.0000 sec  1 datagrams received out-of-order
[  1] 717.0000-718.0000 sec  51.7 KBytes   423 Kbits/sec   4.189 ms 1/37 (2.7%)
[  1] 718.0000-719.0000 sec  56.0 KBytes   459 Kbits/sec   3.650 ms 0/39 (0%)
[  1] 719.0000-720.0000 sec  57.4 KBytes   470 Kbits/sec   4.586 ms 0/40 (0%)
[  1] 720.0000-721.0000 sec  54.6 KBytes   447 Kbits/sec  11.217 ms 0/38 (0%)
[  1] 720.0000-721.0000 sec  1 datagrams received out-of-order
[  1] 721.0000-722.0000 sec  53.1 KBytes   435 Kbits/sec   4.276 ms 0/37 (0%)
[  1] 722.0000-723.0000 sec  53.1 KBytes   435 Kbits/sec   5.959 ms 0/37 (0%)
[  1] 723.0000-724.0000 sec  50.2 KBytes   412 Kbits/sec   3.371 ms 0/35 (0%)
[  1] 724.0000-725.0000 sec  54.6 KBytes   447 Kbits/sec   3.264 ms 0/38 (0%)
[  1] 725.0000-726.0000 sec  45.9 KBytes   376 Kbits/sec   5.565 ms 0/32 (0%)
[  1] 726.0000-727.0000 sec  51.7 KBytes   423 Kbits/sec   7.871 ms 0/36 (0%)
[  1] 726.0000-727.0000 sec  1 datagrams received out-of-order
[  1] 727.0000-728.0000 sec  43.1 KBytes   353 Kbits/sec   7.607 ms 0/30 (0%)
[  1] 728.0000-729.0000 sec  41.6 KBytes   341 Kbits/sec   5.479 ms 0/29 (0%)
[  1] 729.0000-730.0000 sec  47.4 KBytes   388 Kbits/sec   5.241 ms 0/33 (0%)
[  1] 730.0000-731.0000 sec  35.9 KBytes   294 Kbits/sec   6.178 ms 0/25 (0%)
[  1] 731.0000-732.0000 sec  37.3 KBytes   306 Kbits/sec   4.870 ms 0/26 (0%)
[  1] 732.0000-733.0000 sec  41.6 KBytes   341 Kbits/sec   7.301 ms 0/29 (0%)
[  1] 733.0000-734.0000 sec  53.1 KBytes   435 Kbits/sec   4.640 ms 0/37 (0%)
[  1] 734.0000-735.0000 sec  43.1 KBytes   353 Kbits/sec   2.809 ms 0/30 (0%)
[  1] 735.0000-736.0000 sec  41.6 KBytes   341 Kbits/sec   5.789 ms 0/29 (0%)
[  1] 736.0000-737.0000 sec  40.2 KBytes   329 Kbits/sec   4.351 ms 0/28 (0%)
[  1] 737.0000-738.0000 sec  38.8 KBytes   318 Kbits/sec   6.465 ms 0/27 (0%)
[  1] 738.0000-739.0000 sec  54.6 KBytes   447 Kbits/sec   5.513 ms 0/38 (0%)
[  1] 739.0000-740.0000 sec  37.3 KBytes   306 Kbits/sec   4.042 ms 0/26 (0%)
[  1] 740.0000-741.0000 sec  37.3 KBytes   306 Kbits/sec   6.263 ms 0/26 (0%)
[  1] 741.0000-742.0000 sec  43.1 KBytes   353 Kbits/sec  16.374 ms 0/30 (0%)
[  1] 741.0000-742.0000 sec  1 datagrams received out-of-order
[  1] 742.0000-743.0000 sec  43.1 KBytes   353 Kbits/sec   8.904 ms 0/30 (0%)
[  1] 743.0000-744.0000 sec  51.7 KBytes   423 Kbits/sec   7.560 ms 0/36 (0%)
[  1] 743.0000-744.0000 sec  1 datagrams received out-of-order
[  1] 744.0000-745.0000 sec  41.6 KBytes   341 Kbits/sec   7.058 ms 0/29 (0%)
[  1] 744.0000-745.0000 sec  1 datagrams received out-of-order
[  1] 745.0000-746.0000 sec  47.4 KBytes   388 Kbits/sec   5.902 ms 0/33 (0%)
[  1] 745.0000-746.0000 sec  1 datagrams received out-of-order
[  1] 746.0000-747.0000 sec  40.2 KBytes   329 Kbits/sec   6.716 ms 0/28 (0%)
[  1] 747.0000-748.0000 sec  43.1 KBytes   353 Kbits/sec   7.866 ms 0/30 (0%)
[  1] 748.0000-749.0000 sec  53.1 KBytes   435 Kbits/sec   5.547 ms 0/37 (0%)
[  1] 749.0000-750.0000 sec  43.1 KBytes   353 Kbits/sec   9.664 ms 0/30 (0%)
[  1] 750.0000-751.0000 sec  41.6 KBytes   341 Kbits/sec   4.788 ms 0/29 (0%)
[  1] 751.0000-752.0000 sec  37.3 KBytes   306 Kbits/sec  11.823 ms 0/26 (0%)
[  1] 752.0000-753.0000 sec  34.5 KBytes   282 Kbits/sec   8.743 ms 0/24 (0%)
[  1] 752.0000-753.0000 sec  1 datagrams received out-of-order
[  1] 753.0000-754.0000 sec  43.1 KBytes   353 Kbits/sec   5.118 ms 0/30 (0%)
[  1] 754.0000-755.0000 sec  50.2 KBytes   412 Kbits/sec   5.694 ms 0/35 (0%)
[  1] 755.0000-756.0000 sec  44.5 KBytes   365 Kbits/sec   5.039 ms 0/31 (0%)
[  1] 756.0000-757.0000 sec  37.3 KBytes   306 Kbits/sec  14.150 ms 0/26 (0%)
[  1] 757.0000-758.0000 sec  33.0 KBytes   270 Kbits/sec  14.875 ms 2/25 (8%)
[  1] 757.0000-758.0000 sec  1 datagrams received out-of-order
[  1] 758.0000-759.0000 sec  53.1 KBytes   435 Kbits/sec   6.055 ms 0/37 (0%)
[  1] 759.0000-760.0000 sec  51.7 KBytes   423 Kbits/sec   7.774 ms 0/36 (0%)
[  1] 760.0000-761.0000 sec  43.1 KBytes   353 Kbits/sec   6.639 ms 0/30 (0%)
[  1] 761.0000-762.0000 sec  45.9 KBytes   376 Kbits/sec   9.097 ms 0/32 (0%)
[  1] 761.0000-762.0000 sec  1 datagrams received out-of-order
[  1] 762.0000-763.0000 sec  43.1 KBytes   353 Kbits/sec   6.111 ms 0/30 (0%)
[  1] 763.0000-764.0000 sec  48.8 KBytes   400 Kbits/sec   4.643 ms 0/34 (0%)
[  1] 764.0000-765.0000 sec  44.5 KBytes   365 Kbits/sec   6.630 ms 0/31 (0%)
[  1] 765.0000-766.0000 sec  28.7 KBytes   235 Kbits/sec   5.581 ms 0/20 (0%)
[  1] 766.0000-767.0000 sec  31.6 KBytes   259 Kbits/sec  12.514 ms 0/22 (0%)
[  1] 766.0000-767.0000 sec  1 datagrams received out-of-order
[  1] 767.0000-768.0000 sec  37.3 KBytes   306 Kbits/sec  26.732 ms 0/26 (0%)
[  1] 767.0000-768.0000 sec  3 datagrams received out-of-order
[  1] 768.0000-769.0000 sec  54.6 KBytes   447 Kbits/sec   7.389 ms 0/38 (0%)
[  1] 769.0000-770.0000 sec  44.5 KBytes   365 Kbits/sec  10.407 ms 0/31 (0%)
[  1] 770.0000-771.0000 sec  44.5 KBytes   365 Kbits/sec   5.936 ms 0/31 (0%)
[  1] 771.0000-772.0000 sec  31.6 KBytes   259 Kbits/sec  11.694 ms 0/22 (0%)
[  1] 771.0000-772.0000 sec  1 datagrams received out-of-order
[  1] 772.0000-773.0000 sec  57.4 KBytes   470 Kbits/sec   5.610 ms 0/40 (0%)
[  1] 773.0000-774.0000 sec  51.7 KBytes   423 Kbits/sec   3.229 ms 0/36 (0%)
[  1] 774.0000-775.0000 sec  37.3 KBytes   306 Kbits/sec   8.682 ms 0/26 (0%)
[  1] 775.0000-776.0000 sec  41.6 KBytes   341 Kbits/sec   5.260 ms 1/30 (3.3%)
[  1] 776.0000-777.0000 sec  33.0 KBytes   270 Kbits/sec  12.210 ms 0/22 (0%)
[  1] 776.0000-777.0000 sec  4 datagrams received out-of-order
[  1] 777.0000-778.0000 sec  37.3 KBytes   306 Kbits/sec  11.064 ms 1/27 (3.7%)
[  1] 778.0000-779.0000 sec  47.4 KBytes   388 Kbits/sec   4.810 ms 0/33 (0%)
[  1] 779.0000-780.0000 sec  41.6 KBytes   341 Kbits/sec   5.229 ms 0/29 (0%)
[  1] 780.0000-781.0000 sec  43.1 KBytes   353 Kbits/sec   3.972 ms 0/30 (0%)
[  1] 781.0000-782.0000 sec  31.6 KBytes   259 Kbits/sec  12.043 ms 0/22 (0%)
[  1] 781.0000-782.0000 sec  1 datagrams received out-of-order
[  1] 782.0000-783.0000 sec  40.2 KBytes   329 Kbits/sec   8.463 ms 0/28 (0%)
[  1] 783.0000-784.0000 sec  47.4 KBytes   388 Kbits/sec   6.723 ms 0/33 (0%)
[  1] 784.0000-785.0000 sec  44.5 KBytes   365 Kbits/sec   3.738 ms 0/31 (0%)
[  1] 785.0000-786.0000 sec  44.5 KBytes   365 Kbits/sec   5.798 ms 0/31 (0%)
[  1] 785.0000-786.0000 sec  1 datagrams received out-of-order
[  1] 786.0000-787.0000 sec  37.3 KBytes   306 Kbits/sec  12.273 ms 0/26 (0%)
[  1] 786.0000-787.0000 sec  1 datagrams received out-of-order
[  1] 787.0000-788.0000 sec  35.9 KBytes   294 Kbits/sec  13.211 ms 0/25 (0%)
[  1] 788.0000-789.0000 sec  45.9 KBytes   376 Kbits/sec   4.713 ms 0/32 (0%)
[  1] 789.0000-790.0000 sec  50.2 KBytes   412 Kbits/sec   4.511 ms 0/35 (0%)
[  1] 790.0000-791.0000 sec  44.5 KBytes   365 Kbits/sec  13.285 ms 0/31 (0%)
[  1] 790.0000-791.0000 sec  1 datagrams received out-of-order
[  1] 791.0000-792.0000 sec  41.6 KBytes   341 Kbits/sec  13.124 ms 1/30 (3.3%)
[  1] 791.0000-792.0000 sec  2 datagrams received out-of-order
[  1] 792.0000-793.0000 sec  47.4 KBytes   388 Kbits/sec   4.483 ms 0/33 (0%)
[  1] 793.0000-794.0000 sec  47.4 KBytes   388 Kbits/sec   4.799 ms 1/34 (2.9%)
[  1] 794.0000-795.0000 sec  47.4 KBytes   388 Kbits/sec   5.038 ms 0/33 (0%)
[  1] 795.0000-796.0000 sec  50.2 KBytes   412 Kbits/sec   4.916 ms 0/35 (0%)
[  1] 796.0000-797.0000 sec  41.6 KBytes   341 Kbits/sec   5.000 ms 0/29 (0%)
[  1] 797.0000-798.0000 sec  34.5 KBytes   282 Kbits/sec  15.967 ms 1/25 (4%)
[  1] 797.0000-798.0000 sec  2 datagrams received out-of-order
[  1] 798.0000-799.0000 sec  54.6 KBytes   447 Kbits/sec   4.981 ms 0/38 (0%)
[  1] 799.0000-800.0000 sec  44.5 KBytes   365 Kbits/sec   9.127 ms 0/31 (0%)
[  1] 800.0000-801.0000 sec  37.3 KBytes   306 Kbits/sec  10.088 ms 0/26 (0%)
[  1] 801.0000-802.0000 sec  35.9 KBytes   294 Kbits/sec   9.826 ms 0/25 (0%)
[  1] 801.0000-802.0000 sec  2 datagrams received out-of-order
[  1] 802.0000-803.0000 sec  38.8 KBytes   318 Kbits/sec  10.520 ms 0/27 (0%)
[  1] 802.0000-803.0000 sec  2 datagrams received out-of-order
[  1] 803.0000-804.0000 sec  47.4 KBytes   388 Kbits/sec   5.226 ms 0/33 (0%)
[  1] 804.0000-805.0000 sec  47.4 KBytes   388 Kbits/sec   5.547 ms 0/33 (0%)
[  1] 805.0000-806.0000 sec  43.1 KBytes   353 Kbits/sec  18.630 ms 0/30 (0%)
[  1] 805.0000-806.0000 sec  3 datagrams received out-of-order
[  1] 806.0000-807.0000 sec  21.5 KBytes   176 Kbits/sec  15.971 ms 0/15 (0%)
[  1] 807.0000-808.0000 sec  38.8 KBytes   318 Kbits/sec   7.195 ms 0/27 (0%)
[  1] 808.0000-809.0000 sec  31.6 KBytes   259 Kbits/sec   7.707 ms 0/22 (0%)
[  1] 809.0000-810.0000 sec  41.6 KBytes   341 Kbits/sec   6.813 ms 0/29 (0%)
[  1] 810.0000-811.0000 sec  45.9 KBytes   376 Kbits/sec   5.366 ms 0/32 (0%)
[  1] 811.0000-812.0000 sec  35.9 KBytes   294 Kbits/sec  14.065 ms 0/25 (0%)
[  1] 812.0000-813.0000 sec  47.4 KBytes   388 Kbits/sec  10.371 ms 0/33 (0%)
[  1] 812.0000-813.0000 sec  4 datagrams received out-of-order
[  1] 813.0000-814.0000 sec  31.6 KBytes   259 Kbits/sec   7.805 ms 0/22 (0%)
[  1] 814.0000-815.0000 sec  33.0 KBytes   270 Kbits/sec   6.454 ms 0/23 (0%)
[  1] 815.0000-816.0000 sec  40.2 KBytes   329 Kbits/sec   7.708 ms 0/28 (0%)
[  1] 816.0000-817.0000 sec  43.1 KBytes   353 Kbits/sec   5.972 ms 0/30 (0%)
[  1] 817.0000-818.0000 sec  44.5 KBytes   365 Kbits/sec   5.867 ms 0/31 (0%)
[  1] 818.0000-819.0000 sec  38.8 KBytes   318 Kbits/sec   9.348 ms 0/27 (0%)
[  1] 819.0000-820.0000 sec  41.6 KBytes   341 Kbits/sec  18.162 ms 0/29 (0%)
[  1] 819.0000-820.0000 sec  2 datagrams received out-of-order
[  1] 820.0000-821.0000 sec  45.9 KBytes   376 Kbits/sec   8.029 ms 0/32 (0%)
[  1] 821.0000-822.0000 sec  31.6 KBytes   259 Kbits/sec  13.923 ms 0/22 (0%)
[  1] 822.0000-823.0000 sec  34.5 KBytes   282 Kbits/sec   7.239 ms 0/24 (0%)
[  1] 823.0000-824.0000 sec  37.3 KBytes   306 Kbits/sec  20.842 ms 0/26 (0%)
[  1] 823.0000-824.0000 sec  1 datagrams received out-of-order
[  1] 824.0000-825.0000 sec  47.4 KBytes   388 Kbits/sec   8.799 ms 1/34 (2.9%)
[  1] 824.0000-825.0000 sec  1 datagrams received out-of-order
[  1] 825.0000-826.0000 sec  48.8 KBytes   400 Kbits/sec   6.446 ms 0/34 (0%)
[  1] 826.0000-827.0000 sec  38.8 KBytes   318 Kbits/sec   7.360 ms 0/27 (0%)
[  1] 827.0000-828.0000 sec  38.8 KBytes   318 Kbits/sec  21.160 ms 0/27 (0%)
[  1] 827.0000-828.0000 sec  1 datagrams received out-of-order
[  1] 828.0000-829.0000 sec  30.1 KBytes   247 Kbits/sec  14.199 ms 1/22 (4.5%)
[  1] 829.0000-830.0000 sec  45.9 KBytes   376 Kbits/sec   6.891 ms 0/32 (0%)
[  1] 830.0000-831.0000 sec  35.9 KBytes   294 Kbits/sec   6.542 ms 0/25 (0%)
[  1] 830.0000-831.0000 sec  1 datagrams received out-of-order
[  1] 831.0000-832.0000 sec  41.6 KBytes   341 Kbits/sec   8.348 ms 0/29 (0%)
[  1] 831.0000-832.0000 sec  1 datagrams received out-of-order
[  1] 832.0000-833.0000 sec  45.9 KBytes   376 Kbits/sec  22.127 ms 1/33 (3%)
[  1] 832.0000-833.0000 sec  2 datagrams received out-of-order
[  1] 833.0000-834.0000 sec  38.8 KBytes   318 Kbits/sec  22.119 ms 0/26 (0%)
[  1] 833.0000-834.0000 sec  2 datagrams received out-of-order
[  1] 834.0000-835.0000 sec  43.1 KBytes   353 Kbits/sec  12.684 ms 0/30 (0%)
[  1] 835.0000-836.0000 sec  38.8 KBytes   318 Kbits/sec   7.163 ms 0/27 (0%)
[  1] 835.0000-836.0000 sec  1 datagrams received out-of-order
[  1] 836.0000-837.0000 sec  30.1 KBytes   247 Kbits/sec   7.205 ms 0/21 (0%)
[  1] 837.0000-838.0000 sec  31.6 KBytes   259 Kbits/sec   7.288 ms 0/22 (0%)
[  1] 838.0000-839.0000 sec  38.8 KBytes   318 Kbits/sec  15.047 ms 0/27 (0%)
[  1] 838.0000-839.0000 sec  1 datagrams received out-of-order
[  1] 839.0000-840.0000 sec  35.9 KBytes   294 Kbits/sec  25.750 ms 0/25 (0%)
[  1] 839.0000-840.0000 sec  2 datagrams received out-of-order
[  1] 840.0000-841.0000 sec  43.1 KBytes   353 Kbits/sec  10.194 ms 0/30 (0%)
[  1] 841.0000-842.0000 sec  35.9 KBytes   294 Kbits/sec   9.107 ms 0/25 (0%)
[  1] 842.0000-843.0000 sec  35.9 KBytes   294 Kbits/sec   9.034 ms 0/25 (0%)
[  1] 843.0000-844.0000 sec  40.2 KBytes   329 Kbits/sec   9.681 ms 0/28 (0%)
[  1] 843.0000-844.0000 sec  2 datagrams received out-of-order
[  1] 844.0000-845.0000 sec  40.2 KBytes   329 Kbits/sec   6.768 ms 0/28 (0%)
[  1] 844.0000-845.0000 sec  1 datagrams received out-of-order
