------------------------------------------------------------
Server listening on UDP port 10987
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.6 port 10987 connected with 10.0.0.1 port 58371
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  1] 56.0000-57.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.116 ms 1996/3567 (56%)
[  1] 57.0000-58.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.117 ms 1996/3567 (56%)
[  1] 58.0000-59.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.117 ms 1997/3568 (56%)
[  1] 59.0000-60.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1994/3564 (56%)
[  1] 60.0000-61.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1997/3568 (56%)
[  1] 61.0000-62.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.130 ms 1996/3567 (56%)
[  1] 62.0000-63.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 63.0000-64.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.112 ms 1995/3565 (56%)
[  1] 64.0000-65.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.119 ms 1996/3567 (56%)
[  1] 65.0000-66.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 66.0000-67.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.126 ms 1996/3567 (56%)
[  1] 66.0000-67.0000 sec  1 datagrams received out-of-order
[  1] 67.0000-68.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1995/3565 (56%)
[  1] 68.0000-69.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.167 ms 1996/3567 (56%)
[  1] 69.0000-70.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.119 ms 1996/3567 (56%)
[  1] 70.0000-71.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.119 ms 1997/3568 (56%)
[  1] 71.0000-72.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.109 ms 1994/3564 (56%)
[  1] 72.0000-73.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.121 ms 1997/3568 (56%)
[  1] 73.0000-74.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.125 ms 1996/3567 (56%)
[  1] 74.0000-75.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.122 ms 1996/3567 (56%)
[  1] 75.0000-76.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.112 ms 1995/3565 (56%)
[  1] 76.0000-77.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1996/3567 (56%)
[  1] 77.0000-78.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.156 ms 1996/3567 (56%)
[  1] 78.0000-79.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.107 ms 1996/3567 (56%)
[  1] 79.0000-80.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.118 ms 1995/3565 (56%)
[  1] 80.0000-81.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1996/3567 (56%)
[  1] 81.0000-82.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.100 ms 1996/3567 (56%)
[  1] 82.0000-83.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1996/3567 (56%)
[  1] 83.0000-84.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.116 ms 1996/3567 (56%)
[  1] 84.0000-85.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.107 ms 1995/3565 (56%)
[  1] 85.0000-86.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1996/3567 (56%)
[  1] 86.0000-87.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.109 ms 1996/3567 (56%)
[  1] 87.0000-88.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.114 ms 1996/3567 (56%)
[  1] 88.0000-89.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.107 ms 1995/3565 (56%)
[  1] 89.0000-90.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.143 ms 1997/3568 (56%)
[  1] 90.0000-91.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.123 ms 1996/3567 (56%)
[  1] 91.0000-92.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.124 ms 1996/3567 (56%)
[  1] 92.0000-93.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.109 ms 1995/3565 (56%)
[  1] 93.0000-94.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.113 ms 1996/3567 (56%)
[  1] 94.0000-95.0000 sec  2.20 MBytes  18.4 Mbits/sec   0.108 ms 1998/3566 (56%)
[  1] 95.0000-96.0000 sec  2.19 MBytes  18.4 Mbits/sec   0.113 ms 2004/3567 (56%)
[  1] 96.0000-97.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.126 ms 1996/3567 (56%)
[  1] 97.0000-98.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1996/3567 (56%)
[  1] 98.0000-99.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1995/3565 (56%)
[  1] 99.0000-100.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.105 ms 1996/3567 (56%)
[  1] 100.0000-101.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.113 ms 1996/3567 (56%)
[  1] 101.0000-102.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.114 ms 1997/3568 (56%)
[  1] 102.0000-103.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.144 ms 1994/3564 (56%)
[  1] 103.0000-104.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.126 ms 1996/3567 (56%)
[  1] 104.0000-105.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.115 ms 1997/3568 (56%)
[  1] 105.0000-106.0000 sec  2.18 MBytes  18.3 Mbits/sec   0.108 ms 2009/3567 (56%)
[  1] 106.0000-107.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.119 ms 1995/3565 (56%)
[  1] 106.0000-107.0000 sec  1 datagrams received out-of-order
[  1] 107.0000-108.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.106 ms 1996/3567 (56%)
[  1] 108.0000-109.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.113 ms 1996/3567 (56%)
[  1] 109.0000-110.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.123 ms 1996/3567 (56%)
[  1] 110.0000-111.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1995/3565 (56%)
[  1] 111.0000-112.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.106 ms 1996/3567 (56%)
[  1] 111.0000-112.0000 sec  1 datagrams received out-of-order
[  1] 112.0000-113.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.126 ms 1997/3568 (56%)
[  1] 113.0000-114.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.125 ms 1996/3567 (56%)
[  1] 114.0000-115.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.120 ms 1995/3565 (56%)
[  1] 115.0000-116.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1995/3566 (56%)
[  1] 116.0000-117.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.129 ms 1997/3568 (56%)
[  1] 117.0000-118.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.112 ms 1996/3567 (56%)
[  1] 118.0000-119.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.107 ms 1995/3565 (56%)
[  1] 119.0000-120.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.122 ms 1996/3567 (56%)
[  1] 120.0000-121.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 121.0000-122.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.131 ms 1996/3567 (56%)
[  1] 122.0000-123.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.120 ms 1995/3565 (56%)
[  1] 123.0000-124.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.107 ms 1996/3567 (56%)
[  1] 124.0000-125.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.116 ms 1996/3567 (56%)
[  1] 125.0000-126.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.122 ms 1996/3567 (56%)
[  1] 126.0000-127.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1995/3565 (56%)
[  1] 127.0000-128.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.142 ms 1996/3567 (56%)
[  1] 128.0000-129.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.123 ms 1996/3567 (56%)
[  1] 129.0000-130.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.114 ms 1997/3568 (56%)
[  1] 130.0000-131.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.116 ms 1995/3565 (56%)
[  1] 131.0000-132.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.117 ms 1996/3567 (56%)
[  1] 131.0000-132.0000 sec  1 datagrams received out-of-order
[  1] 132.0000-133.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.113 ms 1996/3567 (56%)
[  1] 133.0000-134.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.138 ms 1996/3567 (56%)
[  1] 134.0000-135.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.112 ms 1995/3565 (56%)
[  1] 135.0000-136.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.108 ms 1996/3567 (56%)
[  1] 136.0000-137.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 137.0000-138.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.139 ms 1995/3565 (56%)
[  1] 138.0000-139.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 139.0000-140.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.118 ms 1996/3567 (56%)
[  1] 140.0000-141.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.116 ms 1997/3568 (56%)
[  1] 141.0000-142.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.131 ms 1996/3567 (56%)
[  1] 142.0000-143.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.108 ms 1995/3565 (56%)
[  1] 143.0000-144.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.110 ms 1996/3567 (56%)
[  1] 144.0000-145.0000 sec  2.20 MBytes  18.5 Mbits/sec   0.128 ms 1997/3568 (56%)
[  1] 145.0000-146.0000 sec  2.20 MBytes  18.4 Mbits/sec   0.107 ms 1989/3555 (56%)
[  1] 0.0000-146.0104 sec   321 MBytes  18.5 Mbits/sec   0.907 ms 291444/520726 (56%)
[  1] 0.0000-146.0104 sec  15 datagrams received out-of-order
