------------------------------------------------------------
Server listening on TCP port 10283
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 10.0.0.11 port 10283 connected with 10.0.0.3 port 42878
[ ID] Interval       Transfer     Bandwidth
[  1] 353.0000-354.0000 sec  2.25 MBytes  18.9 Mbits/sec
[  1] 354.0000-355.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  1] 355.0000-356.0000 sec  2.39 MBytes  20.1 Mbits/sec
[  1] 356.0000-357.0000 sec  2.16 MBytes  18.2 Mbits/sec
[  1] 357.0000-358.0000 sec  2.14 MBytes  17.9 Mbits/sec
[  1] 358.0000-359.0000 sec  1.86 MBytes  15.6 Mbits/sec
[  1] 359.0000-360.0000 sec  2.31 MBytes  19.4 Mbits/sec
[  1] 360.0000-361.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  1] 361.0000-362.0000 sec  2.46 MBytes  20.7 Mbits/sec
[  1] 362.0000-363.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  1] 363.0000-364.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  1] 364.0000-365.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  1] 365.0000-366.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  1] 366.0000-367.0000 sec  2.33 MBytes  19.6 Mbits/sec
[  1] 367.0000-368.0000 sec  2.40 MBytes  20.1 Mbits/sec
[  1] 368.0000-369.0000 sec  2.22 MBytes  18.7 Mbits/sec
[  1] 369.0000-370.0000 sec  2.14 MBytes  18.0 Mbits/sec
[  1] 370.0000-371.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  1] 371.0000-372.0000 sec  2.04 MBytes  17.1 Mbits/sec
[  1] 372.0000-373.0000 sec  2.02 MBytes  16.9 Mbits/sec
[  1] 373.0000-374.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  1] 374.0000-375.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  1] 375.0000-376.0000 sec  2.43 MBytes  20.4 Mbits/sec
[  1] 376.0000-377.0000 sec  2.04 MBytes  17.1 Mbits/sec
[  1] 377.0000-378.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  1] 378.0000-379.0000 sec  2.34 MBytes  19.7 Mbits/sec
[  1] 379.0000-380.0000 sec  2.40 MBytes  20.1 Mbits/sec
[  1] 380.0000-381.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  1] 381.0000-382.0000 sec  2.17 MBytes  18.2 Mbits/sec
[  1] 382.0000-383.0000 sec  2.26 MBytes  18.9 Mbits/sec
[  1] 383.0000-384.0000 sec  1.95 MBytes  16.4 Mbits/sec
[  1] 384.0000-385.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  1] 385.0000-386.0000 sec  2.35 MBytes  19.8 Mbits/sec
[  1] 386.0000-387.0000 sec  2.37 MBytes  19.8 Mbits/sec
[  1] 387.0000-388.0000 sec  2.24 MBytes  18.8 Mbits/sec
[  1] 388.0000-389.0000 sec  2.44 MBytes  20.4 Mbits/sec
[  1] 389.0000-390.0000 sec  2.48 MBytes  20.8 Mbits/sec
[  1] 390.0000-391.0000 sec  2.44 MBytes  20.4 Mbits/sec
[  1] 391.0000-392.0000 sec  2.32 MBytes  19.5 Mbits/sec
[  1] 392.0000-393.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  1] 393.0000-394.0000 sec  2.19 MBytes  18.4 Mbits/sec
[  1] 394.0000-395.0000 sec  2.43 MBytes  20.4 Mbits/sec
[  1] 395.0000-396.0000 sec  2.48 MBytes  20.8 Mbits/sec
[  1] 396.0000-397.0000 sec  2.43 MBytes  20.4 Mbits/sec
[  1] 397.0000-398.0000 sec  2.33 MBytes  19.5 Mbits/sec
[  1] 398.0000-399.0000 sec  2.19 MBytes  18.3 Mbits/sec
[  1] 399.0000-400.0000 sec  2.34 MBytes  19.6 Mbits/sec
[  1] 400.0000-401.0000 sec  2.37 MBytes  19.8 Mbits/sec
[  1] 401.0000-402.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  1] 402.0000-403.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  1] 403.0000-404.0000 sec  2.18 MBytes  18.3 Mbits/sec
[  1] 404.0000-405.0000 sec  2.06 MBytes  17.3 Mbits/sec
[  1] 405.0000-406.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  1] 406.0000-407.0000 sec  2.44 MBytes  20.4 Mbits/sec
[  1] 407.0000-408.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  1] 408.0000-409.0000 sec  2.04 MBytes  17.1 Mbits/sec
[  1] 409.0000-410.0000 sec  2.28 MBytes  19.1 Mbits/sec
[  1] 410.0000-411.0000 sec  2.23 MBytes  18.7 Mbits/sec
[  1] 411.0000-412.0000 sec  2.38 MBytes  20.0 Mbits/sec
[  1] 412.0000-413.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  1] 413.0000-414.0000 sec  1.70 MBytes  14.3 Mbits/sec
[  1] 414.0000-415.0000 sec  2.26 MBytes  19.0 Mbits/sec
[  1] 415.0000-416.0000 sec  2.47 MBytes  20.7 Mbits/sec
[  1] 416.0000-417.0000 sec  1.73 MBytes  14.5 Mbits/sec
[  1] 417.0000-418.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  1] 418.0000-419.0000 sec  1.93 MBytes  16.2 Mbits/sec
[  1] 419.0000-420.0000 sec  2.23 MBytes  18.7 Mbits/sec
[  1] 420.0000-421.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  1] 421.0000-422.0000 sec  2.27 MBytes  19.1 Mbits/sec
[  1] 422.0000-423.0000 sec  2.07 MBytes  17.3 Mbits/sec
[  1] 423.0000-424.0000 sec  1.90 MBytes  16.0 Mbits/sec
[  1] 424.0000-425.0000 sec  2.02 MBytes  17.0 Mbits/sec
[  1] 425.0000-426.0000 sec  2.20 MBytes  18.5 Mbits/sec
[  1] 426.0000-427.0000 sec  2.16 MBytes  18.1 Mbits/sec
[  1] 427.0000-428.0000 sec  2.22 MBytes  18.6 Mbits/sec
[  1] 428.0000-429.0000 sec  2.16 MBytes  18.1 Mbits/sec
[  1] 429.0000-430.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  1] 430.0000-431.0000 sec  2.21 MBytes  18.6 Mbits/sec
[  1] 431.0000-432.0000 sec  2.17 MBytes  18.2 Mbits/sec
[  1] 432.0000-433.0000 sec  2.17 MBytes  18.2 Mbits/sec
[  1] 433.0000-434.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  1] 434.0000-435.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  1] 435.0000-436.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  1] 436.0000-437.0000 sec  2.08 MBytes  17.4 Mbits/sec
[  1] 437.0000-438.0000 sec  2.14 MBytes  17.9 Mbits/sec
[  1] 438.0000-439.0000 sec  2.03 MBytes  17.0 Mbits/sec
[  1] 439.0000-440.0000 sec  1.96 MBytes  16.4 Mbits/sec
[  1] 440.0000-441.0000 sec  2.18 MBytes  18.3 Mbits/sec
[  1] 441.0000-442.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  1] 442.0000-443.0000 sec  2.28 MBytes  19.2 Mbits/sec
[  1] 443.0000-444.0000 sec  1.96 MBytes  16.4 Mbits/sec
[  1] 444.0000-445.0000 sec  1.90 MBytes  15.9 Mbits/sec
[  1] 445.0000-446.0000 sec  2.44 MBytes  20.4 Mbits/sec
[  1] 446.0000-447.0000 sec  2.38 MBytes  20.0 Mbits/sec
[  1] 447.0000-448.0000 sec  2.35 MBytes  19.8 Mbits/sec
[  1] 448.0000-449.0000 sec  2.18 MBytes  18.3 Mbits/sec
[  1] 0.0000-449.1139 sec  1.01 GBytes  19.4 Mbits/sec
